Industry Group	Symbol	Company Name	Announcement Date	Due Date	Distribution Date	Distribution Method	Amount (SAR /Share)
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	08/03/2012	09/01/2012	08-15-2012	Account Transfer	2
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	10-15-2012	11-19-2012	11/07/2012	Account Transfer	1
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	02-25-2013	04-20-2013	04/08/2013	Account Transfer	1.5
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	04/09/2013	05/11/2013	05/01/2013	Account Transfer	1.25
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	07-18-2013	08-18-2013	08/01/2013	Account Transfer	1.25
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	09-25-2013	11/10/2013	10-31-2013	Account Transfer	1.25
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	12-22-2013	04-13-2014	03-31-2014	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	04-22-2014	05-18-2014	05/01/2014	Account Transfer	1.5
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	07-22-2014	08-19-2014	08/07/2014	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	10-22-2014	11/09/2014	10-29-2014	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	02-17-2015	05-14-2015	04-29-2015	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	05/07/2015	05-31-2015	05-17-2015	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	08/04/2015	08-27-2015	08-13-2015	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	10-21-2015	11/12/2015	10-29-2015	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	03/06/2016	04/10/2016	03-15-2016	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	05/10/2016	06/08/2016	05-19-2016	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	07-20-2016	08-31-2016	08/01/2016	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	10-18-2016	12-13-2016	11-15-2016	Account Transfer	1.75
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	01-26-2017	03/08/2017	02-16-2017	Account Transfer	1.3
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	05/04/2017	06/08/2017	05-21-2017	Account Transfer	1.25
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	08-15-2017	09/10/2017	08-21-2017	Account Transfer	1.5
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	11/05/2017	12/11/2017	11-21-2017	Account Transfer	1.5
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	03-28-2018	04-23-2018	04/05/2018	Account Transfer	1.3
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	05/06/2018	07/03/2018	06-21-2018	Account Transfer	1.35
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	08/05/2018	09-26-2018	09/12/2018	Account Transfer	1.4
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	11/07/2018	01/10/2019	12-20-2018	Account Transfer	1.5
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	02-27-2019	04/10/2019	03-24-2019	Account Transfer	1.3
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	05/12/2019	06-30-2019	06-16-2019	Account Transfer	1.3
Commercial & Professional Svc	6004	Saudi Airlines Catering Co.	08/07/2019	09/12/2019	08-22-2019	Account Transfer	1.35
Food & Beverages	6010	National Agricultural Development Co.	02-22-2004	04-18-2004	03-28-2004	Personal Pickup	3
Food & Beverages	6010	National Agricultural Development Co.	02-23-2005	04-23-2005	03-29-2005	Personal Pickup	5
Food & Beverages	6010	National Agricultural Development Co.	02-19-2006	05/06/2006	04/08/2006	Account Transfer	1.2
Food & Beverages	6010	National Agricultural Development Co.	02-20-2007	04-18-2007	04/04/2007	Account Transfer	1.5
Food & Beverages	6010	National Agricultural Development Co.	02-21-2009	04-25-2009	03-18-2009	Account Transfer	0.75
Food & Beverages	6010	National Agricultural Development Co.	02-18-2012	05/01/2012	03-31-2012	Account Transfer	0.75
Food & Beverages	6010	National Agricultural Development Co.	08-25-2012	09/08/2012	09/01/2012	Account Transfer	0.5
Food & Beverages	6010	National Agricultural Development Co.	02-13-2013	05-27-2013	04-27-2013	Account Transfer	0.5
Food & Beverages	6010	National Agricultural Development Co.	02-16-2015	04-15-2015	03-17-2015	Account Transfer	0.5
Food & Beverages	6010	National Agricultural Development Co.	01-17-2016	05/04/2016	04/07/2016	Account Transfer	0.5
Food & Beverages	6020	Al Gassim Investment Holding Co.	05-22-2017	07-24-2017	07/04/2017	Account Transfer	0.25
Food & Beverages	6040	Tabuk Agricultural Development Co.	03-24-2002			By Mail	2.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-25-2004	03-31-2004	03-30-2004	By Mail	2.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02/09/2005	03-28-2005	03-27-2005	By Mail	3
Food & Beverages	6040	Tabuk Agricultural Development Co.	02/01/2006	04-17-2006	03-28-2006	Personal Pickup	5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-20-2007	05/05/2007	04-17-2007	Account Transfer	1
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-20-2008	06/04/2008	04/08/2008	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02/11/2009	05/02/2009	04/12/2009	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-20-2010	05-23-2010	04/06/2010	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-14-2011	05/11/2011	04/12/2011	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	12-24-2011	05/09/2012	04/10/2012	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-18-2013	05-21-2013	04-23-2013	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-19-2014	03/01/2015	04-27-2014	Account Transfer	0.5
Food & Beverages	6040	Tabuk Agricultural Development Co.	02-21-2016	01/12/2017	05-16-2016	Account Transfer	0.5
Food & Beverages	6050	Saudi Fisheries Co.	04-22-2002	06/01/2002	05/05/2002	Account Transfer	3
Food & Beverages	6060	Ash-Sharqiyah Development Co.	04-27-2003	06-14-2003	05-21-2003	By Mail	2.5
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	02-23-2008	06-21-2008	05/04/2008	Account Transfer	0.5
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12/06/2009	03/10/2010	03/03/2010	Account Transfer	2
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12/04/2010	03-23-2011	03/09/2011	Account Transfer	2
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12-17-2011	05/06/2012	04-18-2012	Account Transfer	2
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12/09/2012	03-27-2013	03-13-2013	Account Transfer	2
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12-30-2013	04-23-2014	03-24-2014	Account Transfer	1
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12-28-2014	04/08/2015	03/08/2015	Account Transfer	1
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12-17-2015	04-17-2016	04/03/2016	Account Transfer	1
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	12/12/2016	05/07/2017	04-20-2017	Account Transfer	1
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	03-22-2018	05-31-2018	05-15-2018	Account Transfer	1
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	03/06/2019	04-21-2019	04/10/2019	Account Transfer	1
Food & Beverages	6070	Al-Jouf Agricultural Development Co.	07-30-2019	08-20-2019	08/04/2019	Account Transfer	0.5
Food & Beverages	6090	Jazan Energy and Development Co.	01-29-2006	05-29-2006	03-29-2006	Account Transfer	2.5
Food & Beverages	6090	Jazan Energy and Development Co.	02-18-2007	06/02/2007	05/02/2007	Account Transfer	1
Food & Beverages	6090	Jazan Energy and Development Co.	02-25-2008	05-31-2008	05-13-2008	Account Transfer	0.5
Food & Beverages	6090	Jazan Energy and Development Co.	02/09/2009	04-16-2009	03-23-2009	Account Transfer	0.5
Food & Beverages	6090	Jazan Energy and Development Co.	01/01/2017	08-22-2017	05/02/2017	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	07-18-2003	08-30-2003	08/07/2003	Personal Pickup	8
Telecommunication Services	7010	Saudi Telecom Co.	02/12/2004	04/11/2004	03-20-2004	Personal Pickup	14
Telecommunication Services	7010	Saudi Telecom Co.	07-14-2004	08/07/2004	07-22-2004	Personal Pickup	12
Telecommunication Services	7010	Saudi Telecom Co.	02/05/2005	03-19-2005	03/12/2005	Account Transfer	14
Telecommunication Services	7010	Saudi Telecom Co.	07-14-2005	08/06/2005	07-21-2005	Account Transfer	14
Telecommunication Services	7010	Saudi Telecom Co.	10-16-2005	11/12/2005	10-20-2005	Account Transfer	7
Telecommunication Services	7010	Saudi Telecom Co.	01-29-2006	04-24-2006	04/11/2006	Account Transfer	2
Telecommunication Services	7010	Saudi Telecom Co.	04-16-2006	05/08/2006	04-27-2006	Account Transfer	1.25
Telecommunication Services	7010	Saudi Telecom Co.	07-18-2006	08/12/2006	07-26-2006	Account Transfer	1.5
Telecommunication Services	7010	Saudi Telecom Co.	10-31-2006	11-20-2006	11/08/2006	Account Transfer	1.5
Telecommunication Services	7010	Saudi Telecom Co.	01-24-2007	04/11/2007	04/01/2007	Account Transfer	1.5
Telecommunication Services	7010	Saudi Telecom Co.	04-18-2007	05/09/2007	04-25-2007	Account Transfer	1.25
Telecommunication Services	7010	Saudi Telecom Co.	07-17-2007	08/11/2007	07-25-2007	Account Transfer	1.25
Telecommunication Services	7010	Saudi Telecom Co.	10-23-2007	11/12/2007	10-31-2007	Account Transfer	1.25
Telecommunication Services	7010	Saudi Telecom Co.	01-21-2008	04/09/2008	03-26-2008	Account Transfer	1.25
Telecommunication Services	7010	Saudi Telecom Co.	04-20-2008	05-14-2008	04-30-2008	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	07-20-2008	08-13-2008	07-30-2008	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	10-25-2008	11/12/2008	10-29-2008	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	01-20-2009	04-22-2009	04/11/2009	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	04-20-2009	05-20-2009	04-29-2009	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	07-21-2009	08/12/2009	07-29-2009	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	10-19-2009	11/11/2009	10-28-2009	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	01-19-2010	04-21-2010	04/11/2010	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	04-19-2010	05/12/2010	04-28-2010	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	07-20-2010	08/11/2010	07-28-2010	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	10-19-2010	11-24-2010	10-27-2010	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	01-19-2011	04-13-2011	03-28-2011	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	04-19-2011	05/11/2011	04-27-2011	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	07-18-2011	08/10/2011	07-27-2011	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	10-19-2011	11-16-2011	10-26-2011	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	01-18-2012	04/11/2012	04/03/2012	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	04-18-2012	05/09/2012	04-25-2012	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	07-18-2012	08/08/2012	07-25-2012	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	10-20-2012	11-14-2012	10-24-2012	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	01-21-2013	04/10/2013	04/01/2013	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	04-21-2013	05/08/2013	04-24-2013	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	07-21-2013	08-15-2013	07-25-2013	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	10-29-2013	11-19-2013	11/04/2013	Account Transfer	0.5
Telecommunication Services	7010	Saudi Telecom Co.	01-20-2014	04-15-2014	04/02/2014	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	04-21-2014	05-14-2014	04-30-2014	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	07-21-2014	08-21-2014	07-24-2014	Account Transfer	0.75
Telecommunication Services	7010	Saudi Telecom Co.	10-27-2014	11-20-2014	11/04/2014	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	01-19-2015	04-16-2015	04/01/2015	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	04-20-2015	05-14-2015	04-26-2015	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	07/05/2015	08-25-2015	08/03/2015	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	10-19-2015	11-22-2015	10-29-2015	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	01-20-2016	04-28-2016	04/04/2016	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	04-19-2016	05-19-2016	04-28-2016	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	07-26-2016	08-21-2016	07-31-2016	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	10-19-2016	11-20-2016	10-25-2016	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	01-19-2017	05/01/2017	04/10/2017	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	05/04/2017	05-29-2017	05/11/2017	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	07-26-2017	08-20-2017	07-31-2017	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	10-26-2017	11-21-2017	10-31-2017	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	01-25-2018	05-17-2018	04-26-2018	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	04-22-2018	05-28-2018	05/07/2018	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	07-26-2018	08-16-2018	07-31-2018	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	10-24-2018	11-20-2018	10-29-2018	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	12-16-2018	05-16-2019	04-24-2019	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	12-16-2018	05-16-2019	04-24-2019	Account Transfer	2
Telecommunication Services	7010	Saudi Telecom Co.	04-22-2019	05-27-2019	05/05/2019	Account Transfer	1
Telecommunication Services	7010	Saudi Telecom Co.	07-22-2019	08-26-2019	07-29-2019	Account Transfer	1
Telecommunication Services	7020	Etihad Etisalat Co.	02-20-2008	04-26-2008	03-30-2008	Account Transfer	0.5
Telecommunication Services	7020	Etihad Etisalat Co.	01-21-2009	04-15-2009	03-21-2009	Account Transfer	0.75
Telecommunication Services	7020	Etihad Etisalat Co.	01-18-2010	04/10/2010	03-17-2010	Account Transfer	1.25
Telecommunication Services	7020	Etihad Etisalat Co.	01-16-2011	03-13-2011	02-26-2011	Account Transfer	2
Telecommunication Services	7020	Etihad Etisalat Co.	07-23-2011	08-14-2011	07-27-2011	Account Transfer	1.25
Telecommunication Services	7020	Etihad Etisalat Co.	01-18-2012	04/01/2012	03/11/2012	Account Transfer	2
Telecommunication Services	7020	Etihad Etisalat Co.	04-24-2012	05/08/2012	05/01/2012	Account Transfer	1
Telecommunication Services	7020	Etihad Etisalat Co.	07-16-2012	07-31-2012	07-23-2012	Account Transfer	1
Telecommunication Services	7020	Etihad Etisalat Co.	10-20-2012	11/06/2012	10-23-2012	Account Transfer	1
Telecommunication Services	7020	Etihad Etisalat Co.	01-19-2013	02-27-2013	02-19-2013	Account Transfer	1.15
Telecommunication Services	7020	Etihad Etisalat Co.	04-21-2013	05/01/2013	04-27-2013	Account Transfer	1.15
Telecommunication Services	7020	Etihad Etisalat Co.	07-24-2013	08/05/2013	07-28-2013	Account Transfer	1.2
Telecommunication Services	7020	Etihad Etisalat Co.	10-30-2013	11/12/2013	11/04/2013	Account Transfer	1.2
Telecommunication Services	7020	Etihad Etisalat Co.	01-15-2014	02-26-2014	02-16-2014	Account Transfer	1.25
Telecommunication Services	7020	Etihad Etisalat Co.	05/01/2014	05-13-2014	05/06/2014	Account Transfer	1.25
Telecommunication Services	7020	Etihad Etisalat Co.	07-21-2014	08/11/2014	07-24-2014	Account Transfer	1.25
Insurance	8010	The Company for Cooperative Insurance	02/01/2006	03-25-2006	03/04/2006	Account Transfer	30
Insurance	8010	The Company for Cooperative Insurance	02/06/2007	03-17-2007	03/03/2007	Account Transfer	10
Insurance	8010	The Company for Cooperative Insurance	02/04/2008	04/09/2008	03/11/2008	Account Transfer	10
Insurance	8010	The Company for Cooperative Insurance	02/07/2009	03-26-2009	03/10/2009	Account Transfer	2
Insurance	8010	The Company for Cooperative Insurance	02/01/2010	03-31-2010	03/09/2010	Account Transfer	4
Insurance	8010	The Company for Cooperative Insurance	02/12/2011	04/06/2011	03-30-2011	Account Transfer	3
Insurance	8010	The Company for Cooperative Insurance	02/06/2012	03-17-2012	03/12/2012	Account Transfer	3.5
Insurance	8010	The Company for Cooperative Insurance	02/11/2015	03-19-2015	03-16-2015	Account Transfer	1.45
Insurance	8010	The Company for Cooperative Insurance	02-21-2016	03-24-2016	03-21-2016	Account Transfer	1
Insurance	8010	The Company for Cooperative Insurance	02-15-2017	03-27-2017	03-21-2017	Account Transfer	5
Insurance	8012	Aljazira Takaful Taawuni Co.	05/02/2016	06/12/2016	05-29-2016	Account Transfer	0.5
Insurance	8012	Aljazira Takaful Taawuni Co.	03/01/2017	06/05/2017	05-17-2017	Account Transfer	0.5
Insurance	8012	Aljazira Takaful Taawuni Co.	04/11/2018	06/07/2018	05-20-2018	Account Transfer	0.7
Insurance	8030	The Mediterranean and Gulf Insurance and Reinsurance Co.	03/03/2010	05/03/2010	04/05/2010	Account Transfer	0.75
Insurance	8030	The Mediterranean and Gulf Insurance and Reinsurance Co.	03-29-2011	06/06/2011	05/08/2011	Account Transfer	1.25
Insurance	8030	The Mediterranean and Gulf Insurance and Reinsurance Co.	02/11/2012	04-15-2012	03-31-2012	Account Transfer	2
Insurance	8060	Walaa Cooperative Insurance Co.	04/09/2019	06/10/2019	05-21-2019	Account Transfer	1
Insurance	8070	Arabian Shield Cooperative Insurance Co.	02-23-2017	04-16-2017	03-30-2017	Account Transfer	2
Insurance	8130	Alahli Takaful Co.	02-29-2016	05-26-2016	05/01/2016	Account Transfer	0.5
Insurance	8130	Alahli Takaful Co.	03/07/2017	05-21-2017	05/07/2017	Account Transfer	0.5
Insurance	8130	Alahli Takaful Co.	04/10/2018	05/07/2018	04-23-2018	Account Transfer	0.75
Insurance	8180	Al Sagr Cooperative Insurance Co.	05/12/2014	07/10/2014	06-17-2014	Account Transfer	0.5
Insurance	8180	Al Sagr Cooperative Insurance Co.	02-22-2015	05-14-2015	04-20-2015	Account Transfer	0.5
Insurance	8180	Al Sagr Cooperative Insurance Co.	08-14-2016	11/07/2016	10/02/2016	Account Transfer	2
Insurance	8180	Al Sagr Cooperative Insurance Co.	03/05/2017	06-15-2017	05-16-2017	Account Transfer	2
Insurance	8180	Al Sagr Cooperative Insurance Co.	04-30-2018	07-17-2018	06-28-2018	Account Transfer	0.75
Insurance	8190	United Cooperative Assurance Co.	06-21-2011	07-23-2011	06-26-2011	Account Transfer	1
Insurance	8190	United Cooperative Assurance Co.	03-17-2012	06/09/2012	05-14-2012	Account Transfer	1
Insurance	8210	Bupa Arabia for Cooperative Insurance Co.	03/02/2013	05/07/2013	04/10/2013	Account Transfer	1
Insurance	8210	Bupa Arabia for Cooperative Insurance Co.	04-23-2014	06-25-2014	06/05/2014	Account Transfer	0.5
Insurance	8210	Bupa Arabia for Cooperative Insurance Co.	04-25-2016	06-27-2016	06/01/2016	Account Transfer	2
Insurance	8210	Bupa Arabia for Cooperative Insurance Co.	03-13-2017	05-21-2017	05/08/2017	Account Transfer	1.5
Insurance	8210	Bupa Arabia for Cooperative Insurance Co.	04-17-2018	06/11/2018	05-31-2018	Account Transfer	2
Insurance	8210	Bupa Arabia for Cooperative Insurance Co.	04-30-2019	07-14-2019	06-30-2019	Account Transfer	1.5
Insurance	8270	Buruj Cooperative Insurance Co.	04/06/2017	06/06/2017	05-22-2017	Account Transfer	0.5
Insurance	8270	Buruj Cooperative Insurance Co.	09-26-2019			Account Transfer	1
Pharma	2070	Saudi Pharmaceutical Industries and Medical Appliances Corp.	02/12/2002	04-13-2002	03-31-2002	Personal Pickup	6
